user_id,original_session_id,session_start_time,session_end_time,session_duration_seconds
16132,83726,"2024-11-16 01:54:00","2024-11-16 01:57:52",232
16132,99853,"2023-01-18 03:36:21","2023-01-18 03:47:08",647
16133,845,"2024-07-04 21:47:08","2024-07-04 22:29:55",2567
16133,15971,"2024-12-07 20:45:22","2024-12-07 20:46:01",39
16133,55226,"2024-09-16 08:45:20","2024-09-16 08:55:09",589
16133,86674,"2023-12-15 11:43:25","2023-12-15 12:07:48",1463
16134,43628,"2023-05-18 13:39:37","2023-05-18 13:53:42",845
16134,43833,"2024-07-15 19:55:57","2024-07-15 20:00:45",288
16134,97447,"2023-07-29 14:06:17","2023-07-29 14:51:44",2727
16135,9428,"2024-06-29 12:56:51","2024-06-29 13:00:16",205
16135,16884,"2024-05-14 05:59:37","2024-05-14 06:20:57",1280
16135,52507,"2024-09-24 05:27:35","2024-09-24 05:59:56",1941
16136,45182,"2024-07-25 00:04:34","2024-07-25 00:16:52",738
16136,76833,"2024-11-12 08:41:45","2024-11-12 09:27:43",2758
16136,97129,"2023-12-30 13:23:46","2023-12-30 13:52:01",1695
16137,4010,"2024-10-25 18:09:32","2024-10-25 18:12:22",170
16137,17147,"2024-11-23 00:42:47","2024-11-23 01:04:35",1308
16137,58371,"2024-01-08 08:46:24","2024-01-08 09:04:20",1076
16137,95642,"2024-10-22 23:56:19","2024-10-22 23:59:39",200
16138,19595,"2024-12-14 22:06:25","2024-12-14 22:46:50",2425
16138,19763,"2023-03-08 19:45:51","2023-03-08 20:37:15",3084
16138,94935,"2024-12-17 08:05:57","2024-12-17 08:18:03",726
16139,65788,"2023-06-21 00:58:09","2023-06-21 00:59:19",70
16139,95293,"2023-12-04 17:49:18","2023-12-04 18:22:30",1992
16140,15863,"2024-01-01 14:49:23","2024-01-01 15:41:52",3149
16140,40527,"2023-02-12 04:55:24","2023-02-12 05:09:30",846
16140,92112,"2024-09-28 14:15:32","2024-09-28 14:18:15",163
16141,4641,"2024-01-04 06:52:23","2024-01-04 07:15:47",1404
16141,19786,"2023-11-16 15:27:55","2023-11-16 15:52:36",1481
16141,27994,"2024-05-13 19:33:36","2024-05-13 19:56:27",1371
16141,45825,"2023-01-24 10:21:44","2023-01-24 10:26:03",259
16141,56640,"2023-03-29 02:32:25","2023-03-29 02:39:01",396
16141,89348,"2023-08-17 11:53:00","2023-08-17 12:37:05",2645
16142,63886,"2023-05-20 15:41:31","2023-05-20 15:57:01",930
16142,76282,"2023-11-23 08:50:04","2023-11-23 08:50:47",43
16142,83683,"2023-09-06 23:18:04","2023-09-07 00:05:35",2851
16142,84960,"2023-04-02 00:45:17","2023-04-02 01:00:44",927
16143,5032,"2023-11-11 15:32:03","2023-11-11 15:50:57",1134
16143,23617,"2023-09-20 11:10:19","2023-09-20 11:12:56",157
16143,34848,"2024-02-08 22:44:43","2024-02-08 23:03:42",1139
16143,58334,"2023-11-26 01:53:48","2023-11-26 02:41:55",2887
16143,62916,"2023-05-17 07:16:57","2023-05-17 07:18:30",93
16145,10789,"2024-04-17 00:48:30","2024-04-17 01:00:58",748
16145,23433,"2023-07-15 10:34:53","2023-07-15 10:47:39",766
16145,43006,"2024-07-10 09:13:42","2024-07-10 09:32:58",1156
16145,47050,"2023-10-08 19:47:45","2023-10-08 20:20:58",1993
16147,20058,"2023-09-12 03:54:52","2023-09-12 04:39:20",2668
16147,31796,"2024-02-27 23:36:26","2024-02-28 00:08:28",1922
16148,746,"2024-03-12 00:52:49","2024-03-12 01:23:39",1850
16148,73357,"2023-12-16 11:46:48","2023-12-16 12:07:27",1239
16148,91289,"2024-07-31 06:31:54","2024-07-31 07:08:44",2210
16148,91312,"2024-07-20 19:53:10","2024-07-20 19:58:34",324
16149,8401,"2024-05-02 20:18:09","2024-05-02 20:24:29",380
16149,67413,"2023-10-25 08:37:41","2023-10-25 08:56:48",1147
16149,78791,"2024-05-27 20:23:07","2024-05-27 21:03:17",2410
16149,85636,"2024-09-30 07:59:50","2024-09-30 08:31:42",1912
16150,87588,"2023-12-07 05:39:34","2023-12-07 06:08:00",1706
16150,96026,"2023-03-19 17:23:44","2023-03-19 17:48:22",1478
16150,97261,"2023-07-24 12:31:34","2023-07-24 12:32:03",29
16151,2782,"2024-02-10 19:25:41","2024-02-10 19:47:35",1314
16151,5824,"2023-01-19 17:20:38","2023-01-19 17:33:44",786
16151,34833,"2024-05-25 21:19:12","2024-05-25 21:49:52",1840
16151,39987,"2023-06-30 20:54:20","2023-06-30 21:31:35",2235
16152,9390,"2024-03-22 19:01:18","2024-03-22 19:17:42",984
16152,68098,"2023-12-04 11:38:26","2023-12-04 11:42:06",220
16152,73914,"2024-07-04 08:56:57","2024-07-04 09:00:55",238
16152,98526,"2023-09-28 07:04:46","2023-09-28 07:08:12",206
16153,477,"2023-06-13 03:13:41","2023-06-13 03:52:18",2317
16153,50225,"2023-12-02 10:38:33","2023-12-02 10:50:23",710
16153,61335,"2024-03-19 12:23:42","2024-03-19 12:51:27",1665
16153,79671,"2024-02-10 07:18:20","2024-02-10 07:18:27",7
16154,37318,"2024-08-28 00:32:28","2024-08-28 00:53:43",1275
16154,66026,"2023-09-30 20:57:04","2023-09-30 21:29:51",1967
16154,83167,"2023-05-16 17:07:04","2023-05-16 17:28:00",1256
16155,56616,"2023-03-22 20:10:32","2023-03-22 20:24:18",826
16155,81501,"2023-05-26 02:18:39","2023-05-26 02:25:51",432
16156,81946,"2024-07-12 02:24:09","2024-07-12 02:44:14",1205
16157,9168,"2024-03-30 10:42:49","2024-03-30 11:06:40",1431
16157,36177,"2024-11-14 18:48:28","2024-11-14 19:02:33",845
16157,39576,"2023-02-23 17:15:16","2023-02-23 17:44:28",1752
16157,67762,"2023-12-11 08:19:02","2023-12-11 08:26:43",461
16157,82863,"2024-09-15 08:51:12","2024-09-15 09:33:32",2540
16157,87480,"2023-08-20 07:00:11","2023-08-20 07:04:18",247
16157,94880,"2024-10-14 07:10:47","2024-10-14 07:31:00",1213
16158,12151,"2024-02-19 16:41:39","2024-02-19 16:55:31",832
16158,56290,"2024-10-25 08:08:21","2024-10-25 08:10:47",146
16158,58093,"2023-03-09 20:20:33","2023-03-09 20:37:20",1007
16160,23631,"2024-06-25 19:44:02","2024-06-25 19:52:17",495
16160,38495,"2023-11-20 01:40:35","2023-11-20 01:44:08",213
16160,45603,"2023-08-28 11:59:26","2023-08-28 12:40:56",2490
16160,49267,"2023-12-20 11:04:42","2023-12-20 11:55:00",3018
16161,49490,"2023-12-08 17:26:00","2023-12-08 17:35:42",582
16161,68618,"2023-06-09 10:08:35","2023-06-09 10:13:33",298
16162,20405,"2023-03-23 06:20:27","2023-03-23 06:55:37",2110
16162,23892,"2023-05-12 01:09:17","2023-05-12 01:20:06",649
16162,60635,"2023-03-10 20:04:58","2023-03-10 20:28:51",1433
16163,3779,"2023-03-28 02:32:37","2023-03-28 03:04:33",1916
16163,11937,"2024-03-21 15:02:08","2024-03-21 15:06:06",238
16163,14859,"2023-01-21 01:36:16","2023-01-21 01:42:31",375
16164,93866,"2023-02-23 11:43:35","2023-02-23 12:01:34",1079
16165,81580,"2023-04-01 10:56:49","2023-04-01 11:02:31",342
16165,82722,"2023-10-24 03:29:58","2023-10-24 03:40:25",627
16165,96840,"2023-02-01 15:51:11","2023-02-01 16:20:57",1786
16167,24712,"2024-03-04 14:29:09","2024-03-04 15:18:17",2948
16167,38149,"2023-09-03 16:55:16","2023-09-03 17:05:03",587
16167,73260,"2024-12-21 17:22:51","2024-12-21 18:13:14",3023
16168,1689,"2023-01-23 03:00:25","2023-01-23 03:18:27",1082
16168,5876,"2024-02-01 01:00:46","2024-02-01 01:05:04",258
16168,30033,"2023-08-15 08:03:54","2023-08-15 08:43:42",2388
16168,57483,"2024-07-21 03:15:30","2024-07-21 03:42:20",1610
16169,8011,"2023-03-14 13:12:03","2023-03-14 13:57:00",2697
16169,37214,"2024-05-03 18:49:32","2024-05-03 19:36:32",2820
16169,46873,"2024-04-14 03:56:41","2024-04-14 04:14:04",1043
16170,76736,"2023-08-11 11:47:36","2023-08-11 12:18:45",1869
16170,82294,"2023-10-07 00:47:11","2023-10-07 01:22:13",2102
16171,1336,"2023-08-01 19:27:17","2023-08-01 19:32:07",290
16171,17399,"2023-12-19 05:10:11","2023-12-19 05:39:08",1737
16171,38059,"2024-01-31 19:46:35","2024-01-31 20:00:29",834
16171,60441,"2024-10-12 08:22:23","2024-10-12 08:33:33",670
16171,66943,"2024-06-12 10:52:14","2024-06-12 11:07:47",933
16171,93643,"2024-10-20 18:05:36","2024-10-20 18:20:44",908
16172,20050,"2024-05-01 01:01:43","2024-05-01 01:25:29",1426
16174,27209,"2023-05-22 05:37:23","2023-05-22 06:04:00",1597
16175,24230,"2024-03-28 16:24:24","2024-03-28 16:50:14",1550
16175,48425,"2023-01-08 21:21:27","2023-01-08 21:28:14",407
16175,57389,"2024-11-20 01:53:11","2024-11-20 02:29:06",2155
16175,59703,"2024-03-28 01:40:21","2024-03-28 02:04:40",1459
16175,71661,"2024-08-07 21:00:16","2024-08-07 21:08:35",499
16175,71708,"2023-12-07 01:03:16","2023-12-07 01:04:07",51
16176,33797,"2024-01-23 05:39:36","2024-01-23 05:52:59",803
16176,73307,"2024-07-21 03:37:32","2024-07-21 03:50:23",771
16177,23284,"2023-09-11 18:43:06","2023-09-11 18:54:00",654
16177,49498,"2023-04-22 16:49:42","2023-04-22 16:50:03",21
16177,68131,"2024-07-30 00:20:33","2024-07-30 00:50:15",1782
16177,69953,"2024-09-16 17:02:55","2024-09-16 17:19:35",1000
16178,805,"2023-02-02 17:46:03","2023-02-02 18:03:10",1027
16178,41077,"2024-01-25 11:16:25","2024-01-25 11:19:36",191
16178,61389,"2023-08-19 22:48:58","2023-08-19 23:11:09",1331
16178,86849,"2023-08-16 13:58:54","2023-08-16 14:09:32",638
16179,42461,"2023-09-01 01:52:56","2023-09-01 01:54:33",97
16179,87228,"2023-06-01 09:37:25","2023-06-01 10:09:54",1949
16180,40388,"2024-01-10 18:58:02","2024-01-10 19:04:38",396
16180,96488,"2024-03-28 11:34:29","2024-03-28 12:11:53",2244
16181,72047,"2023-11-08 12:24:43","2023-11-08 13:05:29",2446
16181,74448,"2024-08-18 18:49:45","2024-08-18 19:05:15",930
16182,46449,"2023-11-19 13:04:20","2023-11-19 13:21:37",1037
16182,82760,"2024-06-08 18:33:25","2024-06-08 18:37:02",217
16183,31654,"2024-11-28 08:01:23","2024-11-28 08:13:56",753
16183,59612,"2024-07-29 13:55:15","2024-07-29 13:58:10",175
16183,75931,"2024-08-11 17:26:16","2024-08-11 17:41:49",933
16183,98035,"2023-01-13 02:08:07","2023-01-13 02:33:34",1527
16184,11965,"2024-12-12 15:39:02","2024-12-12 16:11:57",1975
16184,34529,"2024-04-06 09:57:55","2024-04-06 09:59:39",104
16184,35161,"2024-12-22 14:16:22","2024-12-22 14:18:39",137
16184,57900,"2024-04-04 09:18:31","2024-04-04 09:31:57",806
16185,6387,"2023-10-10 15:32:29","2023-10-10 15:53:46",1277
16185,70502,"2024-08-27 06:05:07","2024-08-27 06:25:20",1213
16186,88064,"2024-09-16 13:57:14","2024-09-16 13:58:15",61
16186,96805,"2023-09-26 06:20:09","2023-09-26 06:23:24",195
16187,21376,"2024-07-19 21:32:57","2024-07-19 21:51:18",1101
16187,45007,"2024-01-14 01:54:20","2024-01-14 02:35:54",2494
16187,45749,"2023-08-21 16:19:46","2023-08-21 16:21:01",75
16187,66966,"2023-06-19 01:09:45","2023-06-19 01:17:00",435
16187,80349,"2024-04-28 12:48:21","2024-04-28 13:15:19",1618
16188,41007,"2023-08-19 17:31:03","2023-08-19 17:33:10",127
16188,56915,"2023-02-05 17:31:34","2023-02-05 17:31:53",19
16188,64377,"2024-10-13 14:33:47","2024-10-13 15:25:33",3106
16188,92853,"2024-05-18 08:54:33","2024-05-18 09:14:06",1173
16189,21620,"2024-02-07 01:44:20","2024-02-07 01:52:26",486
16189,33995,"2024-05-18 16:24:52","2024-05-18 16:32:56",484
16189,58563,"2024-08-05 00:38:13","2024-08-05 00:43:31",318
16190,5540,"2024-05-18 21:18:42","2024-05-18 21:48:11",1769
16190,8525,"2023-03-16 18:49:31","2023-03-16 18:52:41",190
16190,37835,"2024-05-24 07:48:25","2024-05-24 07:58:57",632
16190,48345,"2023-03-05 07:51:21","2023-03-05 07:57:53",392
16190,60476,"2023-04-15 22:31:28","2023-04-15 23:18:21",2813
16190,61459,"2024-05-24 20:36:05","2024-05-24 20:37:34",89
16190,75111,"2023-02-25 17:03:03","2023-02-25 17:08:00",297
16191,70440,"2024-11-19 11:26:37","2024-11-19 11:39:17",760
16191,73719,"2023-07-15 11:08:45","2023-07-15 11:43:23",2078
16192,82803,"2023-10-20 00:27:49","2023-10-20 00:54:45",1616
16193,30576,"2024-03-30 21:07:11","2024-03-30 21:36:51",1780
16193,77610,"2024-10-03 18:53:55","2024-10-03 19:24:58",1863
16193,90145,"2023-10-26 21:17:11","2023-10-26 21:40:46",1415
16193,91581,"2023-09-06 05:47:12","2023-09-06 06:11:11",1439
16194,28131,"2023-07-12 06:43:13","2023-07-12 06:49:13",360
16194,53514,"2024-10-07 17:54:16","2024-10-07 18:32:38",2302
16194,61718,"2023-10-30 17:21:18","2023-10-30 17:32:38",680
16194,66095,"2024-06-17 03:25:55","2024-06-17 04:02:08",2173
16194,72269,"2023-07-31 02:13:07","2023-07-31 02:29:11",964
16194,80605,"2024-07-28 09:34:22","2024-07-28 10:14:00",2378
16195,4556,"2023-11-20 00:59:13","2023-11-20 01:03:51",278
16195,32403,"2024-12-02 23:00:40","2024-12-02 23:33:08",1948
16195,40725,"2024-12-10 07:49:07","2024-12-10 08:03:58",891
16195,48004,"2024-08-11 23:36:27","2024-08-11 23:43:26",419
16195,60372,"2024-10-06 10:31:43","2024-10-06 10:50:54",1151
16195,62559,"2024-02-16 02:56:33","2024-02-16 03:24:55",1702
16196,40047,"2023-03-11 07:59:50","2023-03-11 08:04:45",295
16196,67719,"2024-04-20 15:01:33","2024-04-20 15:02:59",86
16197,11597,"2024-10-04 09:32:00","2024-10-04 09:32:52",52
16197,57357,"2023-03-29 14:06:32","2023-03-29 14:51:48",2716
16197,71766,"2024-10-09 22:09:41","2024-10-09 22:56:08",2787
16197,89926,"2024-07-17 07:30:24","2024-07-17 08:15:33",2709
16198,246,"2024-06-08 15:19:25","2024-06-08 15:23:21",236
16198,7985,"2024-12-28 23:24:39","2024-12-28 23:41:29",1010
16198,19687,"2023-08-07 05:38:18","2023-08-07 05:39:34",76
16198,58395,"2024-12-13 09:37:22","2024-12-13 10:04:26",1624
16198,59071,"2023-08-20 15:16:58","2023-08-20 15:42:36",1538
16198,65124,"2024-11-02 12:36:32","2024-11-02 13:06:17",1785
16199,19370,"2023-01-04 17:49:15","2023-01-04 17:52:11",176
16199,83996,"2023-09-25 20:21:23","2023-09-25 20:50:55",1772
16201,29999,"2024-07-13 14:09:04","2024-07-13 14:49:15",2411
16201,44310,"2024-01-15 17:43:00","2024-01-15 17:49:40",400
16201,91767,"2024-10-24 03:11:49","2024-10-24 03:33:08",1279
16202,47247,"2024-12-12 11:29:25","2024-12-12 11:37:38",493
16203,41502,"2024-09-10 11:29:21","2024-09-10 11:43:50",869
16203,66197,"2024-03-03 08:10:29","2024-03-03 08:29:26",1137
16204,62735,"2024-08-02 13:45:27","2024-08-02 14:18:36",1989
16204,87833,"2024-04-16 21:36:31","2024-04-16 22:23:05",2794
16205,7497,"2023-12-15 00:43:40","2023-12-15 00:44:16",36
16205,95103,"2023-12-08 22:32:35","2023-12-08 23:11:11",2316
16206,39923,"2023-09-26 08:14:59","2023-09-26 09:01:25",2786
16206,68853,"2023-05-11 05:35:19","2023-05-11 06:05:04",1785
16207,45493,"2024-03-07 17:42:25","2024-03-07 18:00:17",1072
16207,55469,"2024-06-20 10:43:35","2024-06-20 10:53:40",605
16207,74795,"2023-10-22 15:31:28","2023-10-22 15:56:20",1492
16207,95431,"2023-02-05 14:12:32","2023-02-05 15:06:40",3248
16208,559,"2023-12-07 22:50:01","2023-12-07 22:58:13",492
16208,83719,"2023-06-30 03:24:50","2023-06-30 03:29:39",289
16209,1390,"2024-02-02 00:31:02","2024-02-02 00:31:36",34
16209,50248,"2024-04-25 10:06:53","2024-04-25 10:33:49",1616
16209,83380,"2024-12-03 19:45:08","2024-12-03 19:56:54",706
16209,97274,"2024-11-20 02:16:56","2024-11-20 02:26:06",550
16210,41043,"2023-06-24 07:08:16","2023-06-24 07:17:20",544
16210,51729,"2024-03-29 09:50:38","2024-03-29 10:07:13",995
16210,72878,"2023-10-29 11:37:24","2023-10-29 11:48:26",662
16210,79870,"2023-12-30 21:36:28","2023-12-30 22:01:16",1488
16211,41097,"2024-04-12 15:36:56","2024-04-12 15:59:17",1341
16211,47911,"2024-04-07 11:21:29","2024-04-07 11:28:19",410
16211,57870,"2024-10-20 22:09:47","2024-10-20 22:19:35",588
16211,65081,"2023-06-11 23:23:12","2023-06-11 23:58:44",2132
16211,71831,"2023-08-03 21:57:20","2023-08-03 22:03:11",351
16211,89055,"2024-05-29 14:28:25","2024-05-29 14:32:10",225
16211,96035,"2023-05-03 16:39:07","2023-05-03 16:51:37",750
16212,73374,"2023-09-24 05:22:38","2023-09-24 05:36:11",813
16212,79726,"2024-08-01 16:57:43","2024-08-01 17:18:24",1241
16212,80502,"2024-05-16 09:25:59","2024-05-16 09:46:44",1245
16213,90,"2023-06-13 00:38:25","2023-06-13 01:20:25",2520
16213,2633,"2024-11-04 17:01:54","2024-11-04 17:45:44",2630
16213,9460,"2023-05-31 14:48:51","2023-05-31 15:10:47",1316
16214,40387,"2024-06-09 03:53:48","2024-06-09 04:01:15",447
16214,55703,"2024-08-07 09:41:01","2024-08-07 10:26:59",2758
16214,60670,"2024-01-09 12:36:51","2024-01-09 12:57:36",1245
16214,69651,"2024-01-19 08:26:41","2024-01-19 08:55:46",1745
16215,4558,"2024-08-26 01:52:50","2024-08-26 01:53:04",14
16215,4838,"2023-12-09 00:42:54","2023-12-09 00:46:53",239
16216,16499,"2023-08-04 21:52:04","2023-08-04 21:53:16",72
16217,59262,"2023-09-27 16:49:03","2023-09-27 16:52:56",233
16217,89879,"2024-10-03 12:48:12","2024-10-03 13:16:28",1696
16218,29336,"2023-04-26 23:44:59","2023-04-26 23:47:15",136
16218,58152,"2023-05-12 05:41:37","2023-05-12 06:16:18",2081
16220,11628,"2023-03-07 08:52:04","2023-03-07 09:10:43",1119
16220,22550,"2024-08-23 08:49:38","2024-08-23 08:56:21",403
16220,49115,"2023-02-27 02:17:49","2023-02-27 02:50:25",1956
16220,86552,"2024-12-14 13:07:39","2024-12-14 13:53:43",2764
16220,97147,"2023-01-20 15:49:26","2023-01-20 15:55:39",373
16221,9411,"2023-08-30 04:18:23","2023-08-30 04:44:44",1581
16221,15136,"2023-08-27 23:42:43","2023-08-28 00:12:04",1761
16221,74335,"2024-05-29 12:50:05","2024-05-29 13:20:05",1800
16221,88228,"2023-09-21 11:44:04","2023-09-21 11:47:41",217
16222,27163,"2023-07-24 05:50:24","2023-07-24 05:52:24",120
16222,36183,"2024-11-09 01:17:59","2024-11-09 01:49:55",1916
16222,68483,"2023-04-01 21:41:26","2023-04-01 21:46:10",284
16222,92584,"2023-03-18 08:41:05","2023-03-18 08:57:26",981
16223,17109,"2023-02-08 18:44:46","2023-02-08 19:25:19",2433
16223,98339,"2024-05-05 05:00:12","2024-05-05 05:31:31",1879
16224,1880,"2024-06-13 00:00:26","2024-06-13 00:10:47",621
16224,26047,"2024-04-01 08:33:31","2024-04-01 08:50:59",1048
16224,66834,"2024-01-27 04:09:25","2024-01-27 04:10:26",61
16224,71495,"2024-09-09 12:46:47","2024-09-09 13:31:54",2707
16225,15961,"2023-07-17 05:05:19","2023-07-17 05:33:07",1668
16225,19871,"2024-01-17 14:49:04","2024-01-17 14:53:15",251
16225,24308,"2024-06-01 06:45:19","2024-06-01 06:52:27",428
16225,48115,"2024-10-28 00:30:01","2024-10-28 00:41:07",666
16226,43588,"2024-09-09 06:54:21","2024-09-09 07:21:15",1614
16227,47823,"2023-04-01 23:04:58","2023-04-01 23:39:14",2056
16227,58974,"2023-04-10 22:39:55","2023-04-10 22:51:41",706
16228,33863,"2023-10-23 02:20:58","2023-10-23 02:25:42",284
16228,53409,"2023-11-16 06:26:39","2023-11-16 06:43:44",1025
16229,8244,"2024-09-28 00:31:39","2024-09-28 01:17:39",2760
16229,15211,"2024-09-16 12:18:47","2024-09-16 12:20:07",80
16229,80445,"2023-01-24 01:34:49","2023-01-24 01:54:11",1162
16229,86094,"2024-03-01 08:28:09","2024-03-01 08:36:31",502
16229,98839,"2023-11-08 11:28:34","2023-11-08 11:30:03",89
16230,26130,"2023-01-17 20:27:33","2023-01-17 20:31:32",239
16230,28158,"2023-05-18 16:32:17","2023-05-18 16:56:14",1437
16230,29867,"2024-03-24 14:14:52","2024-03-24 14:36:29",1297
16230,43749,"2024-09-28 20:33:21","2024-09-28 20:37:51",270
16230,57128,"2024-05-25 03:38:31","2024-05-25 04:15:08",2197
16230,64663,"2023-08-11 09:42:09","2023-08-11 10:05:36",1407
16231,3312,"2024-04-26 03:52:49","2024-04-26 04:40:01",2832
16231,17354,"2024-08-02 20:15:24","2024-08-02 20:49:56",2072
16231,39117,"2023-06-06 18:09:22","2023-06-06 18:10:08",46
16231,90220,"2024-11-15 06:01:07","2024-11-15 06:35:27",2060
16231,99635,"2024-07-10 13:03:47","2024-07-10 13:24:38",1251
16232,29798,"2023-02-16 18:33:06","2023-02-16 19:01:13",1687
16232,50512,"2023-08-28 10:18:01","2023-08-28 10:40:22",1341
16233,51354,"2023-11-12 20:42:34","2023-11-12 20:51:30",536
16234,25745,"2024-09-10 11:39:02","2024-09-10 11:57:27",1105
16234,45335,"2023-01-30 07:17:10","2023-01-30 07:44:52",1662
16234,76995,"2024-08-18 14:33:00","2024-08-18 15:13:42",2442
16234,95189,"2024-04-10 22:36:58","2024-04-10 22:38:47",109
16235,5910,"2024-01-17 19:50:03","2024-01-17 20:24:29",2066
16235,10671,"2024-05-09 13:06:52","2024-05-09 13:44:28",2256
16235,11455,"2023-10-04 01:38:45","2023-10-04 01:54:21",936
16235,28898,"2023-08-21 18:46:03","2023-08-21 18:53:19",436
16236,22496,"2024-03-02 13:20:08","2024-03-02 13:33:55",827
16236,67224,"2024-03-08 04:09:16","2024-03-08 04:48:46",2370
16236,95130,"2024-10-27 04:50:36","2024-10-27 05:08:58",1102
16237,78705,"2024-05-05 02:54:26","2024-05-05 03:26:54",1948
16238,27208,"2024-01-22 01:51:12","2024-01-22 01:55:43",271
16238,78740,"2024-04-04 14:44:11","2024-04-04 14:48:51",280
16239,51728,"2023-04-16 13:43:04","2023-04-16 13:51:32",508
16239,66923,"2023-10-02 08:36:10","2023-10-02 09:03:53",1663
16240,18905,"2023-12-18 11:08:08","2023-12-18 11:45:20",2232
16240,24162,"2024-10-08 04:17:00","2024-10-08 04:18:20",80
16241,47058,"2024-09-24 14:00:30","2024-09-24 14:45:51",2721
16242,61608,"2024-03-12 15:03:46","2024-03-12 15:13:49",603
16242,62357,"2023-09-01 22:18:42","2023-09-01 22:21:24",162
16242,72926,"2023-04-14 03:14:36","2023-04-14 03:40:42",1566
16242,92074,"2023-10-03 09:50:33","2023-10-03 09:58:38",485
16243,26089,"2023-07-11 18:57:24","2023-07-11 19:34:36",2232
16243,31630,"2024-10-13 04:45:18","2024-10-13 05:09:00",1422
16243,34684,"2023-01-28 20:49:02","2023-01-28 21:15:35",1593
16243,51884,"2024-11-11 08:47:14","2024-11-11 09:27:41",2427
16243,65035,"2024-10-31 15:52:12","2024-10-31 16:33:39",2487
16244,18012,"2024-05-29 03:21:09","2024-05-29 03:25:20",251
16244,19811,"2024-02-16 15:34:19","2024-02-16 15:47:20",781
16244,44373,"2023-10-24 22:23:39","2023-10-24 22:56:29",1970
16244,69618,"2023-09-27 21:25:59","2023-09-27 22:09:20",2601
16245,29928,"2023-05-27 22:10:06","2023-05-27 22:16:45",399
16245,71667,"2023-12-06 12:06:14","2023-12-06 12:06:54",40
16246,22184,"2024-01-18 20:47:58","2024-01-18 21:16:46",1728
16246,23972,"2023-09-22 22:59:54","2023-09-22 23:32:46",1972
16246,27629,"2023-06-27 09:52:03","2023-06-27 09:57:21",318
16246,95770,"2024-06-07 10:42:27","2024-06-07 11:18:27",2160
16247,39660,"2024-03-31 09:34:52","2024-03-31 09:53:46",1134
16247,49505,"2023-08-05 16:30:39","2023-08-05 16:41:58",679
16248,26511,"2024-11-13 16:28:18","2024-11-13 16:37:19",541
16248,46912,"2023-03-04 09:56:56","2023-03-04 10:31:48",2092
16249,96552,"2023-03-30 10:37:52","2023-03-30 10:49:17",685
16250,38086,"2024-08-07 02:15:06","2024-08-07 02:18:44",218
16250,63699,"2024-02-07 15:29:34","2024-02-07 16:14:48",2714
16251,32895,"2024-12-18 17:48:40","2024-12-18 18:33:41",2701
16252,20468,"2024-01-23 05:17:23","2024-01-23 05:49:58",1955
16252,26772,"2023-08-28 02:52:00","2023-08-28 03:03:19",679
16252,32642,"2024-08-08 14:02:06","2024-08-08 14:53:25",3079
16254,19274,"2023-12-17 03:08:18","2023-12-17 03:45:52",2254
16254,58258,"2024-10-08 02:36:40","2024-10-08 03:02:47",1567
16255,5419,"2024-11-24 09:42:29","2024-11-24 09:58:21",952
16255,40157,"2024-11-13 08:16:27","2024-11-13 08:51:34",2107
16255,58148,"2023-05-05 17:32:20","2023-05-05 18:17:38",2718
16255,83170,"2024-11-12 02:48:41","2024-11-12 02:59:38",657
16256,15170,"2023-07-27 03:21:33","2023-07-27 03:47:39",1566
16256,57155,"2023-05-26 01:12:32","2023-05-26 01:25:38",786
16256,65802,"2024-05-23 21:55:37","2024-05-23 22:09:11",814
16257,4609,"2023-09-17 18:33:01","2023-09-17 19:16:23",2602
16257,49391,"2023-05-28 16:02:44","2023-05-28 16:08:56",372
16257,94113,"2024-05-05 08:57:14","2024-05-05 09:15:50",1116
16258,90103,"2024-03-24 10:58:15","2024-03-24 10:59:27",72
16259,37225,"2024-07-22 11:08:33","2024-07-22 11:22:04",811
16259,49294,"2024-07-10 21:13:42","2024-07-10 21:37:35",1433
16259,65561,"2023-07-23 11:52:27","2023-07-23 12:22:28",1801
16259,85416,"2024-08-13 09:35:53","2024-08-13 09:41:02",309
16260,9466,"2023-04-11 11:34:48","2023-04-11 11:42:16",448
16261,20197,"2023-11-17 22:17:59","2023-11-17 22:45:19",1640
16261,21370,"2023-10-21 08:28:23","2023-10-21 09:06:02",2259
16261,41979,"2023-08-18 20:51:55","2023-08-18 21:34:36",2561
16262,5618,"2024-01-09 17:20:34","2024-01-09 17:33:38",784
16262,14230,"2024-07-19 17:03:15","2024-07-19 17:26:54",1419
16263,18929,"2024-08-05 01:26:05","2024-08-05 01:57:41",1896
16263,66863,"2023-03-29 10:05:22","2023-03-29 10:48:44",2602
16263,92898,"2023-12-09 09:21:46","2023-12-09 09:44:34",1368
16264,52437,"2023-02-12 21:52:21","2023-02-12 22:04:38",737
16264,61727,"2023-12-27 06:34:34","2023-12-27 07:19:14",2680
16264,65445,"2023-10-31 07:09:26","2023-10-31 07:56:40",2834
16264,90650,"2023-11-05 17:32:59","2023-11-05 17:58:29",1530
16265,40752,"2023-02-15 19:06:26","2023-02-15 19:51:41",2715
16265,47933,"2023-10-11 16:48:13","2023-10-11 17:22:08",2035
16265,58477,"2023-11-22 19:33:04","2023-11-22 19:35:24",140
16265,72992,"2023-03-17 06:51:17","2023-03-17 06:51:26",9
16265,76366,"2024-12-17 11:31:24","2024-12-17 11:43:30",726
16265,85214,"2024-04-28 14:50:07","2024-04-28 15:22:11",1924
